planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets
9.79595463635764e-06,45.15374914411904,0.009667889123554416,90.000003779232,-179.6786493081607,-5.71390590319549e-05,-121.98636081125943,1.8301979424321624e-05,85.31453891679776,0.028061638757575603,89.99994311185925,11.94600153460101,-2.3391783206174533e-05,-157.20135974889692,2.1018009703066283e-05,130.18972158482939,0.019984867874313365,90.00004382758343,16.64759570143038,2.233975859009874e-06,-86.5254427517282,9.114273294782917e-06,261.5552388439,0.038233403594609944,89.99999302842069,-142.76053669280427,-1.6219225756892572e-05,45.7544858165017,1.0,4
