planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets
2.540001433383496e-05,45.15404729431761,0.008464605966483964,89.99998283340639,154.8276978637833,4.862187053702179e-05,-96.72328929253231,2.0284627434718013e-05,85.31818385925888,0.019297202858545148,90.00004884390609,3.8905636701419937,-3.0340752018412214e-05,-148.20321274931115,2.2358765065396454e-05,130.19128974591007,0.014291449685798733,90.00005674820724,7.341142937687198,-4.801562704119261e-05,-76.66742262564894,5.867043973661644e-05,261.21438491372186,0.06663977315241525,89.99996418302787,59.249142291045736,-2.2896169724582708e-05,-153.3111529588649,1.0,4
