planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,srad,smass,pmass0,pmass1,pmass2,pmass3,chi2
5.278342525014615e-06,45.15360887619793,0.04582424056860643,90.0,-120.31725518430203,-1.7655625192200634e-31,-179.72270235255672,1.2167708124550956e-05,85.31539881733622,0.05685404310225272,90.0,-51.554874736743,3.5311250384401278e-31,-94.7579112029883,1.2114846362348447e-05,130.184572868374,0.044010025398675434,90.0,-57.12751270581877,0.0,-13.377474755416236,5.726863105072054e-07,227.05478951794296,0.23607385268789008,90.0,147.89686850481488,0.0,-113.26423247399507,1.0,4,0.0040459089,1.0,5.278342525014615e-06,1.2167708124550956e-05,1.2114846362348447e-05,5.726863105072054e-07,81.73822392977127
1.1453845622954972e-05,45.15342281140878,0.038779737019561125,90.0,-125.5094193461719,-7.062250076880254e-31,-174.62044917807924,1.2815466979299695e-05,85.31971208094639,0.05188262984640404,90.0,-42.33205139770495,3.531125038440126e-31,-104.27453853373943,1.2223843596700031e-05,130.18937958514044,0.03908322893626002,90.0,-48.30117971129942,0.0,-22.433434243924655,8.04342316824157e-07,193.51701326355797,0.08911642549619475,90.0,-124.89307257596866,0.0,55.470601543601575,1.0,4,0.0040459089,1.0,1.1453845622954972e-05,1.2815466979299695e-05,1.2223843596700031e-05,8.04342316824157e-07,81.74073294470712
9.620145263719567e-06,45.15376995086055,0.03022612423899508,90.0,-144.736014847712,0.0,-155.17397921649615,1.424449213834315e-05,85.31556312522764,0.004493120007763159,90.0,-50.0283522522997,3.531125038440126e-31,-92.40761947269219,1.3149020753381021e-05,130.18846492510247,0.005083237141562365,90.0,-136.99805795846257,3.531125038440127e-31,69.74040666202279,0.00030936020036164146,762.1579848534113,0.3255117679767386,90.0,77.58261723370579,-3.5311250384401278e-31,43.23260372508673,1.0,4,0.0040459089,1.0,9.620145263719567e-06,1.424449213834315e-05,1.3149020753381021e-05,0.00030936020036164146,81.7411188641754
1.8357189602998433e-06,45.153675062141225,0.038341511708904916,90.0,-121.57871232268813,-1.7655625192200634e-31,-178.83682476905668,1.3730173647538127e-05,85.31282099717654,0.04017381081588014,90.0,-47.66121561492552,-3.5311250384401278e-31,-97.64216529772179,1.4217527199950836e-05,130.1867106022476,0.029376958252428326,90.0,-57.19989039422192,-3.531125038440125e-31,-12.345961969240516,0.0003000000001420225,1433.979996138337,0.6666209688340172,90.0,-70.19847618392903,-3.531125038440126e-31,115.33924951569861,1.0,4,0.0040459089,1.0,1.8357189602998433e-06,1.3730173647538127e-05,1.4217527199950836e-05,0.0003000000001420225,81.74399064174645
4.5388339352373365e-06,45.15349949433444,0.036609495048793496,90.0,-126.45505045348872,0.0,-173.77009222117027,1.2782919395081614e-05,85.31556388098305,0.04205717052751032,90.0,-36.64246589192677,0.0,-109.41950683792531,1.6616895367369204e-05,130.18282940897012,0.028944528839200314,90.0,-39.33546963759833,0.0,-30.964051181827674,9.60753941466403e-05,1123.7774658386343,0.5614758021815186,90.0,-154.67025443704784,3.5311250384401278e-31,-64.03916228393558,1.0,4,0.0040459089,1.0,4.5388339352373365e-06,1.2782919395081614e-05,1.6616895367369204e-05,9.60753941466403e-05,81.75229014590727
1.2744477262321464e-05,45.152861296474704,0.02253907738764358,90.0,-148.84625028357496,-3.531125038440127e-31,-151.70028595354228,1.3793286962700764e-05,85.32635136438434,0.04966424213921464,90.0,5.536148296622057,0.0,-153.24795818249262,1.944584910592339e-05,130.19080466646903,0.03096308014136537,90.0,15.84214957567805,-3.531125038440126e-31,-86.92258054258168,4.9545306323399556e-05,252.87343432463365,0.08411379435347496,90.0,0.631724683788459,-2.2069531490250799e-32,-172.25654851013962,1.0,4,0.0040459089,1.0,1.2744477262321464e-05,1.3793286962700764e-05,1.944584910592339e-05,4.9545306323399556e-05,81.75594580411925
8.640519571256594e-06,45.15405052517088,0.03857762774158645,90.0,-131.47723425912707,0.0,-168.30506993265197,1.3171470911799758e-05,85.31538919430523,0.01621733030210275,90.0,-86.68057551888263,-3.0897344086351115e-31,-55.540761725721225,1.4023027306218997e-05,130.1912100257236,0.01353039073870888,90.0,-105.20354977072839,3.5311250384401278e-31,37.9284346870629,6.036474466300861e-05,768.809645633646,0.4114141124479794,90.0,35.62153990545262,-7.062250076880254e-31,-52.26109408853342,1.0,4,0.0040459089,1.0,8.640519571256594e-06,1.3171470911799758e-05,1.4023027306218997e-05,6.036474466300861e-05,81.76291687163297
3.3964260681126794e-06,45.15318080477888,0.04284848957824708,90.0,-119.10730787319652,1.7655625192200639e-31,178.79211928126324,1.2491642528753476e-05,85.31480847591996,0.07179509615674363,90.0,-43.36084544437927,3.531125038440126e-31,-104.971818534402,9.653389306563077e-06,130.18697949449634,0.0560410886810819,90.0,-48.714940200243724,3.531125038440126e-31,-23.346791890329662,5.9815111895509686e-05,1548.0627991983865,0.65860584213011,90.0,-99.23678241249324,1.7655625192200634e-31,-159.20151745796173,1.0,4,0.0040459089,1.0,3.3964260681126794e-06,1.2491642528753476e-05,9.653389306563077e-06,5.9815111895509686e-05,81.76354086500214
9.828189764101276e-06,45.15377951462046,0.02617393679531712,90.0,-139.99145223091955,3.531125038440126e-31,-160.45657236854979,1.4764105861942342e-05,85.31687311767786,0.021680314812722402,90.0,-26.75198611300676,5.29668755766019e-31,-117.58971464657783,1.4273682947041236e-05,130.18952567797362,0.013612567438634749,90.0,-37.488185884707256,-3.531125038440127e-31,-31.446112155137563,3.998570528485548e-07,148.68031890272263,0.02960214209846884,90.0,-38.05697391092072,-3.5311250384401278e-31,-148.25514186862662,1.0,4,0.0040459089,1.0,9.828189764101276e-06,1.4764105861942342e-05,1.4273682947041236e-05,3.998570528485548e-07,81.76502888312264
7.597747576517844e-06,45.15315771739069,0.038561685623622576,90.0,-121.67565688573913,5.296687557660191e-31,-178.71991165598604,1.349884387449803e-05,85.31762244742818,0.06325841383171746,90.0,-42.2125516629878,7.062250076880252e-31,-105.43977379685231,1.304864808535446e-05,130.18754193799012,0.04667820712073162,90.0,-46.44305664295798,3.5311250384401286e-31,-25.028643968332865,0.0003911185169170097,1486.0820289262658,0.5731130293300325,90.0,-59.748985708825955,-1.765562519220063e-31,144.64613365358264,1.0,4,0.0040459089,1.0,7.597747576517844e-06,1.349884387449803e-05,1.304864808535446e-05,0.0003911185169170097,81.76568375290165
5.112484030365944e-06,45.15363961833103,0.03257519134661936,90.0,-134.5770671189161,3.5311250384401278e-31,-165.53150580654,1.3365688560928318e-05,85.31535838302221,0.026032557379209263,90.0,-25.018467928353548,3.5311250384401278e-31,-119.82200185337685,1.4052268140241522e-05,130.18192946573387,0.015272909240610772,90.0,-30.161751536469904,1.7655625192200634e-31,-39.05344441342679,3.000083612072851e-05,722.785600350829,0.4385233336286624,90.0,-112.21173479456057,3.531125038440127e-31,-49.103337637152215,1.0,4,0.0040459089,1.0,5.112484030365944e-06,1.3365688560928318e-05,1.4052268140241522e-05,3.000083612072851e-05,81.77180447992893
1.1713682419502935e-05,45.15347127087866,0.02906927520787442,90.0,-131.8891973356161,0.0,-168.62437568735032,1.4057633785936575e-05,85.31940724252199,0.04101703688763755,90.0,-31.251201165649935,-3.5311250384401278e-31,-114.92967473633165,1.2848325699064073e-05,130.18985194909422,0.029413121718175055,90.0,-36.293455705158195,-7.062250076880252e-31,-34.148479893371324,3.0018634336355845e-05,712.5467458387626,0.4690637729842016,90.0,-70.94796874089494,1.7655625192200634e-31,109.76068975099105,1.0,4,0.0040459089,1.0,1.1713682419502935e-05,1.4057633785936575e-05,1.2848325699064073e-05,3.0018634336355845e-05,81.78941142144603
1.0531904457134562e-05,45.15361307336814,0.03490934821598906,90.0,-129.59823283784553,-7.062250076880252e-31,-170.5737844976518,1.3370540256299217e-05,85.31805274216535,0.035804581845037486,90.0,-41.19154631598171,-3.5311250384401278e-31,-104.06214159533346,1.5405075999370712e-05,130.18845111862373,0.024849225060067093,90.0,-46.111148197502835,7.062250076880252e-31,-23.58172376614674,3.578836238718065e-05,767.3076152643869,0.44927621560811165,90.0,70.20601534704208,0.0,60.07738032767891,1.0,4,0.0040459089,1.0,1.0531904457134562e-05,1.3370540256299217e-05,1.5405075999370712e-05,3.578836238718065e-05,81.7970826506139
1.0908514824571955e-05,45.15356355731936,0.029985965832556027,90.0,-135.67155500144005,3.531125038440127e-31,-164.6056847859984,1.377176306397143e-05,85.31830152122367,0.030833681893394756,90.0,-24.251463362237,1.7655625192200634e-31,-121.11025580263245,1.57713134964001e-05,130.18857041634652,0.02038525607326796,90.0,-25.846954806398088,1.7655625192200634e-31,-43.96158551494253,3.0002534501882253e-05,767.8569460666321,0.4623855083677553,90.0,95.35091476992136,3.089734408635111e-31,56.71200460159047,1.0,4,0.0040459089,1.0,1.0908514824571955e-05,1.377176306397143e-05,1.57713134964001e-05,3.0002534501882253e-05,81.79762029865428
3.916255152965903e-06,45.1527343275401,0.03770411723646613,90.0,-111.11135549757171,1.7655625192200639e-31,169.94162346925063,1.238701282937008e-05,85.31602583252362,0.09091928436474149,90.0,-38.11706171484676,-3.531125038440126e-31,-112.54777571825971,1.490232482005865e-05,130.18545336640275,0.06647399526197471,90.0,-39.60577344266795,-3.531125038440126e-31,-34.14330495950295,0.000299960976082204,995.8051033316049,0.4855825421423838,90.0,-94.96376499790907,4.855296927855174e-31,-127.17942916930498,1.0,4,0.0040459089,1.0,3.916255152965903e-06,1.238701282937008e-05,1.490232482005865e-05,0.000299960976082204,81.79958622335506
9.250398493991073e-06,45.154191041315954,0.04620681466190374,90.0,-124.1409129690411,-3.531125038440127e-31,-175.57350728861232,1.2697194406743598e-05,85.31633859717851,0.04365303484246672,90.0,-88.06612916947304,-6.620859447075238e-32,-54.22640835870435,1.0640221619431787e-05,130.18881615258988,0.03677308004455092,90.0,-97.08957857291439,-8.827812596100315e-32,29.934743388966695,0.0003000048949670959,843.4147308733012,0.41499315356516314,90.0,-115.6726679053763,1.765562519220063e-31,129.55647388067908,1.0,4,0.0040459089,1.0,9.250398493991073e-06,1.2697194406743598e-05,1.0640221619431787e-05,0.0003000048949670959,81.79994598660686
8.728269447332539e-06,45.15359311109718,0.016648505966206848,90.0,-162.32340479165703,-1.7655625192200639e-31,-138.62823140431772,1.626580663794606e-05,85.31658071877649,0.02935131382005456,90.0,16.980852063900166,3.531125038440127e-31,-162.28877629556985,1.4807345670635801e-05,130.1879807094123,0.019304721522418338,90.0,23.02165741694265,3.5311250384401286e-31,-92.74028828040366,1.649049377295237e-06,262.4149106565415,0.11239375025602434,90.0,-155.73572215806593,0.0,63.47523373214273,1.0,4,0.0040459089,1.0,8.728269447332539e-06,1.626580663794606e-05,1.4807345670635801e-05,1.649049377295237e-06,81.80309087656434
9.010782837923241e-06,45.15423549708035,0.04528711795896244,90.0,-124.07810433366403,-3.5311250384401286e-31,-175.70448694043472,1.3037462913222824e-05,85.31577435088738,0.0390225907225733,90.0,-94.8200156562068,2.2069531490250797e-31,-46.899088798176464,1.2366014278281275e-05,130.1905669895238,0.03383189960846173,90.0,-102.0851330114976,1.765562519220063e-31,35.229753684332806,5.632164723053551e-05,843.418989778731,0.5140211762562561,90.0,-52.989537837540105,3.531125038440126e-31,65.14922770877399,1.0,4,0.0040459089,1.0,9.010782837923241e-06,1.3037462913222824e-05,1.2366014278281275e-05,5.632164723053551e-05,81.80347318941301
4.682332898778211e-06,45.15315268138363,0.024454287636966818,90.0,-139.08836289864976,3.531125038440127e-31,-161.54128020461695,1.3049030974693759e-05,85.31501172111076,0.04860925296861533,90.0,-1.5746562730544336,-3.3104297235376184e-32,-146.11617588713557,1.623979955344845e-05,130.18964473146247,0.03634588022884962,90.0,-1.9441878509904889,-3.751820353342634e-31,-69.90551011184824,0.00030977050629516477,1807.842190144136,0.6431637998574684,90.0,-138.59598280401082,0.0,-59.3025943815327,1.0,4,0.0040459089,1.0,4.682332898778211e-06,1.3049030974693759e-05,1.623979955344845e-05,0.00030977050629516477,81.80911628729118
9.547573805540585e-06,45.153392056959646,0.03238296029436219,90.0,-125.7146871172052,0.0,-174.84984493854012,1.370499653095731e-05,85.31834645339609,0.04976166945398792,90.0,-36.69642739959723,-3.531125038440127e-31,-110.08168347948866,1.3459740373346899e-05,130.18621483313194,0.03615170643104644,90.0,-41.42119436437949,0.0,-29.43497889422448,3.6672353819694903e-06,326.9808850811688,0.2427473420030078,90.0,-54.52446779272618,-3.531125038440127e-31,-142.1473415266782,1.0,4,0.0040459089,1.0,9.547573805540585e-06,1.370499653095731e-05,1.3459740373346899e-05,3.6672353819694903e-06,81.82248493388134
5.324860744983056e-06,45.1532474934076,0.024119135982822858,90.0,-141.14958542019642,-3.5311250384401286e-31,-159.44623395014878,1.319927853678583e-05,85.31505631306645,0.04451892615723583,90.0,0.8968259745420716,-2.3173008064763343e-31,-148.11343772138926,1.6553579318110653e-05,130.1898150005671,0.033086650045439266,90.0,1.035242798938459,-1.1034765745125397e-32,-72.50808337995772,0.000320464347346207,1807.2967907853465,0.6400476368376367,90.0,-141.19687333472484,7.0622500768802555e-31,-59.2542698176563,1.0,4,0.0040459089,1.0,5.324860744983056e-06,1.319927853678583e-05,1.6553579318110653e-05,0.000320464347346207,81.82302669154448
7.178929414437192e-06,45.15391558949368,0.04725478459714463,90.0,-120.21707846690902,3.531125038440127e-31,-179.74279112479613,1.2518383917742743e-05,85.31457595945037,0.055328158213506944,90.0,-67.33477965476757,1.7655625192200639e-31,-77.33574039994087,1.2720558616845388e-05,130.1900796649291,0.04419693676399374,90.0,-72.21723499706903,-1.765562519220063e-31,2.9360925681994305,0.00030000081377720846,1544.4011185923598,0.6043018887926568,90.0,-137.2739797550825,-3.531125038440127e-31,-159.14286230597892,1.0,4,0.0040459089,1.0,7.178929414437192e-06,1.2518383917742743e-05,1.2720558616845388e-05,0.00030000081377720846,81.82742799198013
4.684578302802305e-06,45.15275849138945,0.03987926701347926,90.0,-121.08171789353953,5.296687557660191e-31,-179.27076689324565,1.2616703299592201e-05,85.3166511271062,0.07377846141351425,90.0,-34.15794053469867,1.0593375115320379e-30,-115.16732186468741,1.1359119255915734e-05,130.1862366454672,0.055246510646173,90.0,-37.85383428266804,-3.531125038440127e-31,-34.963633388511454,0.00030007216382449013,1485.8990384550377,0.5775948394038398,90.0,-73.58589689127899,-3.5311250384401286e-31,145.5582884631951,1.0,4,0.0040459089,1.0,4.684578302802305e-06,1.2616703299592201e-05,1.1359119255915734e-05,0.00030007216382449013,81.83368685575165
7.381460199817885e-06,45.15315380574582,0.04086042326326268,90.0,-120.46099579609067,5.29668755766019e-31,-179.8746955333745,1.3156506435969733e-05,85.31772831889378,0.0677881176143539,90.0,-43.89590356204652,-3.5311250384401278e-31,-104.01163991188862,1.2270985254757321e-05,130.18748541094982,0.05064036705625361,90.0,-48.45208361643006,0.0,-23.198588639949175,0.00029999671765547554,1484.7929311073701,0.5860007696360963,90.0,-61.50899452353303,0.0,144.4109461721218,1.0,4,0.0040459089,1.0,7.381460199817885e-06,1.3156506435969733e-05,1.2270985254757321e-05,0.00029999671765547554,81.83659488199478
8.680908120248133e-06,45.153715962420144,0.02957871005280041,90.0,-142.50110846622815,0.0,-157.5484425586806,1.4372667511625165e-05,85.31516474352549,0.011162959505375993,90.0,-46.599768632576136,-3.5311250384401278e-31,-96.3914575188537,1.3362286132173024e-05,130.18927474351176,0.0069717070407623915,90.0,-90.14709922558515,5.517382872562697e-33,22.464140175137803,0.00030016342055331764,761.6712033923445,0.32785203950902264,90.0,59.869585857051455,-1.7655625192200639e-31,47.858936339440774,1.0,4,0.0040459089,1.0,8.680908120248133e-06,1.4372667511625165e-05,1.3362286132173024e-05,0.00030016342055331764,81.84550393729273
2.522844449097993e-06,45.15362352305033,0.036669084175865355,90.0,-122.95757087413354,0.0,-177.47690339115948,1.3806768252865161e-05,85.31317967983396,0.03934574612474517,90.0,-43.214678779304506,3.5311250384401286e-31,-102.27017481858458,1.4029361669698007e-05,130.18699158451136,0.028361162922470318,90.0,-52.38105850225394,0.0,-17.32429366558248,0.00030109672164975785,1434.1314926002585,0.6615799737920843,90.0,-66.24497611462742,1.7655625192200639e-31,115.02349397837672,1.0,4,0.0040459089,1.0,2.522844449097993e-06,1.3806768252865161e-05,1.4029361669698007e-05,0.00030109672164975785,81.86602733312927
3.53789620142285e-06,45.15321229678321,0.043028600090766186,90.0,-119.0939103970055,1.7655625192200626e-31,178.78827445523407,1.2511039909926444e-05,85.3148520001435,0.07139959327707016,90.0,-44.22639844412323,0.0,-103.98584055512889,9.745625167546116e-06,130.18708313846224,0.0558099848543687,90.0,-49.68326019304506,3.531125038440127e-31,-22.277377269711685,6.877145798288161e-05,1548.905727956791,0.6540746619813643,90.0,-98.54547251443196,0.0,-158.96999047852373,1.0,4,0.0040459089,1.0,3.53789620142285e-06,1.2511039909926444e-05,9.745625167546116e-06,6.877145798288161e-05,81.86770876804106
6.340200308344054e-06,45.15332147077776,0.024550815126701167,90.0,-142.6347044725905,3.531125038440129e-31,-157.87693130514137,1.3325384865898826e-05,85.31547313914504,0.04044700793820556,90.0,0.18946573304143707,-2.7724848934627556e-31,-146.94035967121002,1.7010638747149457e-05,130.18946486403843,0.029899576004443863,90.0,1.1020341230291575,-3.641472695891381e-31,-72.21113314408828,0.0003000001852921542,1806.1308102387848,0.6387065062153515,90.0,-152.40353543179165,-5.296687557660192e-31,-58.670192362279536,1.0,4,0.0040459089,1.0,6.340200308344054e-06,1.3325384865898826e-05,1.7010638747149457e-05,0.0003000001852921542,81.8703136791126
1.0632946449006895e-05,45.15357336842507,0.030218449836902403,90.0,-135.18654690129335,0.0,-165.09150243043496,1.3796754972987174e-05,85.31812697405296,0.031071173134555045,90.0,-26.552638139129055,-1.7655625192200634e-31,-118.77416166257812,1.5803148349096744e-05,130.18860730594434,0.020722836046897626,90.0,-28.61189849652218,0.0,-41.180203775951085,3.0003856315137614e-05,768.1046490083997,0.459292997129751,90.0,99.60058344903642,-8.827812596100319e-32,56.26091071309753,1.0,4,0.0040459089,1.0,1.0632946449006895e-05,1.3796754972987174e-05,1.5803148349096744e-05,3.0003856315137614e-05,81.87260878664554
2.504807129075707e-06,45.15361604865128,0.03647813354781059,90.0,-123.05814805526202,-3.5311250384401286e-31,-177.38256288464305,1.382164412701102e-05,85.31316236745995,0.03938602062500168,90.0,-42.6738179671799,-3.531125038440126e-31,-102.84363816021596,1.4017486432205152e-05,130.18699340934756,0.028358207746253094,90.0,-51.73897422120298,7.062250076880252e-31,-17.99503647047725,0.0003018222053928225,1434.133093580981,0.6612678652349215,90.0,-65.65695744026456,-3.531125038440127e-31,114.96842828296292,1.0,4,0.0040459089,1.0,2.504807129075707e-06,1.382164412701102e-05,1.4017486432205152e-05,0.0003018222053928225,81.87996762564784
9.782908246264619e-06,45.15388622074102,0.022919602441434712,90.0,-160.80938233097683,3.531125038440127e-31,-139.47146575514466,1.6038579307755034e-05,85.31338364427727,0.007910483194333467,90.0,92.42967592937191,1.986257834122572e-31,125.48422284240118,1.8721014886029752e-05,130.19055392372726,0.009409489849538946,90.0,119.23614826050822,0.0,173.60099506690935,3.0000827920573425e-05,256.67173840106915,0.03625312095460435,90.0,-128.89500949397834,7.0622500768802555e-31,-84.94294832843265,1.0,4,0.0040459089,1.0,9.782908246264619e-06,1.6038579307755034e-05,1.8721014886029752e-05,3.0000827920573425e-05,81.88061828437176
8.942533896364346e-06,45.15364850466609,0.033438949102385686,90.0,-132.37147104616187,0.0,-167.77266507243252,1.3245850441696577e-05,85.31742346860325,0.031433266461627564,90.0,-29.308379614325364,3.5311250384401278e-31,-115.97973738815035,1.3026009029955315e-05,130.1869276240132,0.021519658165438445,90.0,-37.237772806190534,3.531125038440127e-31,-32.43843722337871,4.967098848275229e-05,515.1292492891396,0.2828691015288935,90.0,-44.99145963004692,0.0,45.814679650119345,1.0,4,0.0040459089,1.0,8.942533896364346e-06,1.3245850441696577e-05,1.3026009029955315e-05,4.967098848275229e-05,81.88529735873388
5.191172290133644e-06,45.15322200419058,0.02384068935390886,90.0,-141.1363947192517,0.0,-159.48522805206287,1.3192931219507992e-05,85.31506099160113,0.04570290271990029,90.0,0.7971133068791225,2.372474635201961e-31,-148.14956434359857,1.6444311537644515e-05,130.18981098184545,0.034024920927902255,90.0,0.8156217559213962,-1.1034765745125394e-31,-72.3963940069084,0.0003197121192946751,1807.5334463182098,0.6407567803920238,90.0,-139.96963088448746,0.0,-59.2847746739834,1.0,4,0.0040459089,1.0,5.191172290133644e-06,1.3192931219507992e-05,1.6444311537644515e-05,0.0003197121192946751,81.88737717771306
7.784095729736733e-06,45.15385315996995,0.0647759576586335,90.0,-116.21504278533631,0.0,176.87074355442937,1.0589218638044533e-05,85.31816323912236,0.06376140029239934,90.0,-72.11622531418047,1.765562519220063e-31,-72.33238705294794,1.3110473983037374e-05,130.18558062977803,0.053572035457134716,90.0,-80.57316459898259,3.531125038440126e-31,11.834595526496877,3.0000124109990867e-05,260.7009645470496,0.17259262618060733,90.0,-79.10202914912672,-8.827812596100319e-32,-81.45563431359375,1.0,4,0.0040459089,1.0,7.784095729736733e-06,1.0589218638044533e-05,1.3110473983037374e-05,3.0000124109990867e-05,81.8906226233116
9.342872514742562e-06,45.15414351367943,0.046955217539353424,90.0,-118.25296485685426,0.0,178.1076375530698,1.3043359028875164e-05,85.3165674317934,0.049837396072880485,90.0,-81.59983297252118,-3.5311250384401278e-31,-61.36832771167047,1.2383082551089769e-05,130.18924444468269,0.040230369342403476,90.0,-90.4907308111111,-1.1034765745125397e-32,22.84127503086157,0.00013595853990725935,659.1059531997088,0.31822618126167923,90.0,-51.749676043177686,-3.531125038440127e-31,160.32552746969262,1.0,4,0.0040459089,1.0,9.342872514742562e-06,1.3043359028875164e-05,1.2383082551089769e-05,0.00013595853990725935,81.8932150752727
1.0684783702636281e-05,45.15341990439833,0.04068462708065449,90.0,-123.37715562050134,7.062250076880252e-31,-176.76414977519082,1.2652667975506918e-05,85.31952127782964,0.05700484122634101,90.0,-44.91820395746725,0.0,-101.94514380732731,1.2060353209164372e-05,130.1869858645603,0.043492169038483304,90.0,-50.46761311104835,-7.062250076880254e-31,-20.47818763998491,5.71454045833392e-07,193.2138985342519,0.09353006853008346,90.0,-151.54201918768658,3.531125038440126e-31,-173.51850708904414,1.0,4,0.0040459089,1.0,1.0684783702636281e-05,1.2652667975506918e-05,1.2060353209164372e-05,5.71454045833392e-07,81.91098926455673
9.716604688992807e-06,45.1535672047615,0.027033214764092522,90.0,-131.83016336189618,-3.5311250384401286e-31,-168.84712765208928,1.4551458446498175e-05,85.31760878973206,0.036353609938596106,90.0,-30.73847401368057,-5.29668755766019e-31,-114.99958354258327,1.4663453184069415e-05,130.18618260581835,0.024934690409455746,90.0,-35.46401909441251,0.0,-34.58159204669974,3.0000013919731957e-06,327.14661305966473,0.2341971489017438,90.0,-121.563847209897,-5.296687557660191e-31,-115.09821762490087,1.0,4,0.0040459089,1.0,9.716604688992807e-06,1.4551458446498175e-05,1.4663453184069415e-05,3.0000013919731957e-06,81.9145913797046
1.0090946672562933e-05,45.153254642207955,0.025617196059784623,90.0,-131.34936742929602,-3.5311250384401286e-31,-169.45736751441274,1.4619876919371904e-05,85.3181835023488,0.047244958477147575,90.0,-28.254971553422937,1.7655625192200634e-31,-118.7033281930302,1.4746972862500262e-05,130.18490815207352,0.03420301205469531,90.0,-31.903399381751584,-1.7655625192200634e-31,-39.16325923938735,3.2621958134602885e-05,393.937203679349,0.12295885415977298,90.0,-177.6638724949122,-1.3241718894150474e-31,166.56341949922802,1.0,4,0.0040459089,1.0,1.0090946672562933e-05,1.4619876919371904e-05,1.4746972862500262e-05,3.2621958134602885e-05,81.91910600645934
8.853503752801307e-06,45.153819548074,0.02354995690647578,90.0,-160.82239795664026,-1.7655625192200634e-31,-139.38905899729383,1.4586950070124498e-05,85.31578146309771,0.02108822655945322,90.0,49.78205190994115,-3.5311250384401286e-31,166.5663375334758,1.6072084758559385e-05,130.1898215559388,0.015394707804723896,90.0,63.06934134655994,-1.7655625192200643e-31,-131.54765045441252,2.999976077329076e-06,257.3287324282443,0.10922349532327104,90.0,-173.2604497822741,8.827812596100315e-32,-33.81771037063947,1.0,4,0.0040459089,1.0,8.853503752801307e-06,1.4586950070124498e-05,1.6072084758559385e-05,2.999976077329076e-06,81.92009016099975
1.02866256452976e-05,45.153785409474246,0.030254262150410275,90.0,-145.48502246060676,3.531125038440126e-31,-154.3966636220821,1.423301604181012e-05,85.31579445672777,0.0027753913292036204,90.0,-59.3408203489059,0.0,-82.92509287062401,1.2990640369427418e-05,130.1884804153076,0.005623858777792403,90.0,-151.31758344598975,-5.29668755766019e-31,84.19966580420325,0.0003223748304328378,762.2610366811341,0.3232193041759317,90.0,80.76795754323311,-2.648343778830095e-31,42.29465336271405,1.0,4,0.0040459089,1.0,1.02866256452976e-05,1.423301604181012e-05,1.2990640369427418e-05,0.0003223748304328378,81.93818561373426
1.1142209972054803e-05,45.15349644515509,0.03456681794759234,90.0,-127.89643215642393,-7.062250076880254e-31,-172.39370941394785,1.3366408907731018e-05,85.31890509806718,0.04386092926681559,90.0,-38.46903840800941,0.0,-107.64066323880478,1.3657418018908035e-05,130.18669309046282,0.03153159028613375,90.0,-44.733915160266484,3.5311250384401286e-31,-25.57054913424893,4.115182308061846e-05,655.7172495667477,0.4345046792886616,90.0,156.8240727258073,1.7655625192200634e-31,-73.47178817999682,1.0,4,0.0040459089,1.0,1.1142209972054803e-05,1.3366408907731018e-05,1.3657418018908035e-05,4.115182308061846e-05,81.94557874974777
1.203193940204987e-05,45.15382117565616,0.027061793779003137,90.0,-146.2134046783337,0.0,-153.95461327682867,1.4306996680162093e-05,85.31791685770848,0.014849605398232556,90.0,1.0214227066207757,-9.931289170612856e-32,-144.8235991161126,1.397595696745898e-05,130.19029801205414,0.007494626809948666,90.0,-0.9578561198263851,4.0828633256963955e-31,-67.59105609239245,3.0054801574721967e-05,968.6600252552939,0.5636103537024048,90.0,-41.144632561905404,3.531125038440127e-31,146.5922971191847,1.0,4,0.0040459089,1.0,1.203193940204987e-05,1.4306996680162093e-05,1.397595696745898e-05,3.0054801574721967e-05,81.94977753277371
6.7097805539032266e-06,45.15399013739985,0.040934123571625916,90.0,-124.3544783058582,3.531125038440126e-31,-175.70257851625223,1.3040852989390655e-05,85.31495237751122,0.036077654138408854,90.0,-69.65767200194853,0.0,-73.93623304918403,1.4269569050382287e-05,130.18909060972788,0.027790613718624846,90.0,-76.33456573963782,-5.29668755766019e-31,7.878390019230505,5.887826044453846e-05,1653.4287792089149,0.7005200696231539,90.0,-129.27877931094054,7.062250076880257e-31,-102.31840307973611,1.0,4,0.0040459089,1.0,6.7097805539032266e-06,1.3040852989390655e-05,1.4269569050382287e-05,5.887826044453846e-05,81.95714276052391
8.952559347696365e-06,45.15421014125647,0.04574153697504341,90.0,-124.41643162980608,-3.531125038440127e-31,-175.3085647020028,1.2733188407855696e-05,85.31609737853286,0.0428742821906502,90.0,-89.87646017257893,-1.365552260959268e-31,-52.254877972137145,1.0574284591029129e-05,130.1887824916248,0.036329733745538134,90.0,-99.01502686651249,8.827812596100319e-32,31.9963699648584,0.00031700891591757006,843.7455387583842,0.4167083856421876,90.0,-117.35069104876756,7.062250076880252e-31,130.1449343299174,1.0,4,0.0040459089,1.0,8.952559347696365e-06,1.2733188407855696e-05,1.0574284591029129e-05,0.00031700891591757006,81.96529548199923
