0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,chi2
45.153422158463364,-0.02069543360146908,-0.03477344556109725,0.0,0.0,159.1104085402311,85.31598878925864,0.04112023996407003,-0.043176334003025556,0.0,0.0,210.00493017806107,130.18267636370845,0.028408522362459752,-0.033679857094519774,0.0,0.0,212.02324724933368,1009.3678442759921,0.1355592931104545,0.591498790940097,0.0,0.0,571.6408725597009,-12.21005554738612,-11.285196347707064,-10.896279411536549,-9.985193206920108,60.93825675202536
45.15396057518313,-0.008671990172082375,-0.017388515482510167,0.0,0.0,159.11057628217176,85.31240671637656,0.03367944679610966,-0.055082593390169785,0.0,0.0,210.0087110008575,130.18185909778455,0.025004396103695918,-0.04151886248745563,0.0,0.0,212.02492845474143,256.3290863452645,0.037927303233346414,-0.09013612705135862,0.0,0.0,282.0120819315618,-11.8744046765948,-10.846672497017543,-10.750869285205964,-11.327460465551889,61.293125459627404
45.15388051212894,-0.00886934806052383,-0.020596641292013038,0.0,0.0,159.11050470936652,85.3130762065496,0.038006947837131204,-0.05876365861823538,0.0,0.0,210.00838159172605,130.18315008182554,0.028173166380705425,-0.04467549587229564,0.0,0.0,212.0249902570201,256.50280951979596,0.04436386532803838,-0.09403161522460837,0.0,0.0,278.1213471489026,-11.797824116469338,-10.904079966464838,-10.79639726825358,-11.441769599645419,61.29356846713878
45.154096656930285,-0.009363537618395678,-0.015925478499814683,0.0,0.0,159.11065329828645,85.31210151608961,0.027160992728612093,-0.05243252915253702,0.0,0.0,210.00889601146355,130.1808623794645,0.019837374960683614,-0.039529172638928925,0.0,0.0,212.02491068421233,256.2664675241942,0.027281787551693817,-0.08553964264398078,0.0,0.0,286.64590409882027,-11.771224871425408,-10.814986003689063,-10.753017606826278,-11.229970977483491,61.73392894259144
45.153460461948384,-0.021947191593694942,-0.027472625270950523,0.0,0.0,159.1106194470158,85.31227409115469,0.029954516493985082,-0.0214567698656296,0.0,0.0,210.01144360354252,130.18048819144084,0.01894820519813086,-0.018078523602678042,0.0,0.0,212.022865042575,652.7591463420442,-0.3962955298393598,-0.35368795802747616,0.0,0.0,711.1507959661155,-11.875558597956447,-11.248398465210155,-10.951311557588742,-10.395641884001577,61.94701732420539
45.15414783730125,-0.009785953032062637,-0.015859720722211004,0.0,0.0,159.1106801934191,85.3118633543518,0.024622179911473422,-0.05174813654595316,0.0,0.0,210.00905912700594,130.18046207704754,0.017772302959913708,-0.039084477786353995,0.0,0.0,212.02484308493857,256.25317424443796,0.02310334462385165,-0.0837478353255987,0.0,0.0,288.52930833729636,-11.88279836399989,-10.811323938513617,-10.769841798750406,-11.202839497976916,62.06678345477481
45.153667773363296,-0.008850869115881836,-0.020262586877650725,0.0,0.0,159.11056407492956,85.31364202684246,0.04298467416527054,-0.05571633049222362,0.0,0.0,210.00817021982138,130.1849642408871,0.031993241370246,-0.04221972743001807,0.0,0.0,212.02505872472864,256.6478393045459,0.05406734902797525,-0.08975704999337444,0.0,0.0,273.0579571961841,-11.805645383760966,-10.930909613440612,-10.820016588655882,-11.439434941465024,62.34528356212802
45.15363249697799,-0.019629964647799057,-0.01384004542471154,0.0,0.0,159.111114114736,85.31398652497936,0.025544382501361273,0.0015619714082604973,0.0,0.0,210.00800557705097,130.1833439503907,0.015526259104723345,-0.00017367695905672861,0.0,0.0,212.02319293067524,1039.2587474504442,-0.3315916306766352,-0.5455100800540799,0.0,0.0,440.7557403450791,-12.004331059141235,-11.174649554684322,-10.944549931178768,-10.17297919521274,62.593258408273876
45.15362524824108,-0.019815554840270134,-0.013705434580240757,0.0,0.0,159.11109507789422,85.31404159296113,0.025778894974891838,0.002297905869689786,0.0,0.0,210.0078672520978,130.18333343275722,0.015687551689343136,0.00040111513263879834,0.0,0.0,212.02318197982734,1039.2002897673367,-0.3448051895850863,-0.5318353919404194,0.0,0.0,448.7949163045579,-12.012584278514266,-11.175644050231439,-10.961060672154959,-10.133493721462994,62.79122823584681
45.153200853759884,-0.020449735319379048,-0.03297630527555503,0.0,0.0,159.1104174560943,85.31611745418205,0.0509428195565282,-0.03914971028331762,0.0,0.0,210.00766199233493,130.18213925083325,0.03524980891947495,-0.03316274647632013,0.0,0.0,212.02377237273623,844.7708997801535,0.04809287718427415,-0.4773331624825315,0.0,0.0,187.1079226528115,-12.011722771843072,-11.33043430036632,-11.198523220411763,-8.328745893106055,62.96031940625535
45.15362833306587,-0.019887133382669512,-0.014227237000687835,0.0,0.0,159.11113984493758,85.31402304480865,0.025674008021273058,0.0015438476131548551,0.0,0.0,210.00803474836687,130.1833417754047,0.015635652407201495,-0.0001721813850013928,0.0,0.0,212.02321727597237,1039.1776950752005,-0.28142601682484686,-0.5658647963208391,0.0,0.0,407.3743234114646,-11.985934476572146,-11.17800833743019,-10.983694671037092,-10.128015915547495,63.06165731970584
45.15335514617541,-0.022734531981595394,-0.04612117367873815,0.0,0.0,159.10984057523018,85.31278152817343,0.0320378856888387,-0.051968606471275956,0.0,0.0,210.00461625904362,130.20885454459568,0.021898155106881683,-0.04190313770113942,0.0,0.0,212.01819764841227,1925.2872007570497,-0.50468763762777,-0.46576435994757337,0.0,0.0,1876.5843013018223,-12.118091858137515,-11.358966255724853,-11.02516651514981,-7.766865896402823,63.07750375456648
45.153529979749756,-0.01955358021001106,-0.02787029155210429,0.0,0.0,159.11065009952063,85.31535444397711,0.03294113212152023,-0.03139889276373084,0.0,0.0,210.00784032815736,130.18215891244114,0.023530019356868027,-0.022940764182240374,0.0,0.0,212.02439321104544,891.8173914354488,0.016194719696683953,0.5566361561260291,0.0,0.0,939.7993112680822,-11.561034154968475,-11.209472197637396,-10.783128168370277,-10.329033604933128,63.23383890854679
45.15425235308767,-0.010587663732881758,-0.011798686865281193,0.0,0.0,159.1107908665598,85.31155537939067,0.016664153978918864,-0.04434061300420924,0.0,0.0,210.00918219571275,130.17942852741723,0.011426271333857653,-0.03329977512202671,0.0,0.0,212.02491723290737,256.2723340768837,0.012539023796550676,-0.07181288848032615,0.0,0.0,293.38707598368944,-11.89091300931444,-10.754912390844146,-10.779546245479546,-10.988921140481297,63.58089558530159
45.15350677203997,-0.02365379744142963,-0.03140500977391743,0.0,0.0,159.11029203338381,85.30869387584681,0.019985093973188713,-0.022110408365389,0.0,0.0,210.00483256588632,130.1938603710687,0.012456309259323268,-0.01723573945790954,0.0,0.0,212.02015863726834,1920.8709968008443,-0.4221620836915842,-0.550548222155162,0.0,0.0,1806.9490504728783,-12.424296146804231,-11.27027937090385,-10.904780150828303,-8.041475447887068,63.824687497443456
45.153359404069754,-0.023462718727590568,-0.04456451041154734,0.0,0.0,159.11011346961965,85.31700510702292,0.04717008790103048,-0.050177914959799584,0.0,0.0,210.00663205332035,130.18141264588715,0.03388152186297142,-0.04120851072296781,0.0,0.0,212.02354929942183,1036.1297770706808,-0.4733703955834171,0.22123358664615267,0.0,0.0,363.9467446724421,-11.827533764993671,-11.413220891473255,-11.061093412444489,-8.743190504516717,64.07433285278329
45.15335644243119,-0.023221503705640634,-0.0453219661593897,0.0,0.0,159.11007418464345,85.31721361656363,0.04806105351823374,-0.052509273377159195,0.0,0.0,210.00646056812292,130.18125717304966,0.0345100258892501,-0.04316461759100831,0.0,0.0,212.0235700100905,1036.2448809220718,-0.4584227489993432,0.2531774641255588,0.0,0.0,366.6986340695545,-11.804923581896002,-11.412964533651657,-11.071281857684722,-8.790358131929628,64.34128575015868
45.153112068691556,-0.01932965744207879,-0.021513166958703794,0.0,0.0,159.11055766079392,85.31272257294955,0.04571888584591887,-0.019664327054717635,0.0,0.0,210.01199826502648,130.18120041252652,0.031051374439599044,-0.01282498053902778,0.0,0.0,212.0230528095866,999.0470476176199,-0.29042027143444443,0.4002899993834409,0.0,0.0,584.9983779915901,-12.821297230885426,-11.257508784201482,-10.75397398858205,-7.831639723893846,65.41475822020129
