0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,chi2
45.15347720588287,-0.02094880633393773,-0.02574387783466206,0.0,0.0,159.11069184897673,85.31325310114606,0.03327667313295203,-0.020349897357382,0.0,0.0,210.01073783407531,130.18079841531744,0.02282475677505941,-0.015128629960281272,0.0,0.0,212.0237293246318,1516.5856231855678,-0.5891492823114433,-0.2545030434895918,0.0,0.0,200.43983074175603,-12.582328552679664,-11.240941466351194,-10.878355995986452,-9.47277338511825,53.99962144158334
45.15369080282382,-0.022609708527550273,-0.02343529632196294,0.0,0.0,159.11084921255383,85.31285363927006,0.0192053149802509,-0.01222610391502596,0.0,0.0,210.00927288785851,130.18290856028284,0.01078688083809274,-0.007897242258704192,0.0,0.0,212.02350381889238,1024.3597180364065,-0.3779973850910366,-0.4098119327941128,0.0,0.0,242.63166576813606,-12.589430923058478,-11.223030808582607,-10.7403545620123,-9.762394081096287,55.42480979983175
45.153684965518686,-0.022514608391794817,-0.02278823447012126,0.0,0.0,159.11085253404576,85.31296064478656,0.019470231497251005,-0.011055046841013837,0.0,0.0,210.0092138316317,130.1829691978815,0.010995600706862904,-0.006952304096416188,0.0,0.0,212.02349707852923,1024.331898116545,-0.3568647491640609,-0.42685333420780874,0.0,0.0,229.80019512671868,-12.51345821326347,-11.220769599634496,-10.743519911403792,-9.738694872582254,55.42673500890327
45.15363778535645,-0.022215259233976502,-0.021906148229648936,0.0,0.0,159.110853264951,85.31292597681066,0.021754985136269563,-0.009949088906432526,0.0,0.0,210.00927469008488,130.18291365036714,0.012822211800132126,-0.006041355317899123,0.0,0.0,212.0234788888051,1024.3135538448792,-0.3163645227099666,-0.45980387563623415,0.0,0.0,204.302295857603,-12.639525136199692,-11.218726264814428,-10.741868048113666,-9.756253821965087,55.43731854289803
45.15366581768116,-0.02236210776182617,-0.02282677594182851,0.0,0.0,159.11084605407635,85.31314466669329,0.020604562149437792,-0.011349319212614563,0.0,0.0,210.00909676216034,130.18300165105634,0.01185714835207899,-0.007189729861588683,0.0,0.0,212.02349610340343,1024.3413193571891,-0.3233374375847529,-0.45216823596005457,0.0,0.0,208.60685266304029,-12.44015773579474,-11.222532224962645,-10.743705845256718,-9.707225115525398,55.44367399326957
45.1536476909456,-0.022204471915721627,-0.02230940031946492,0.0,0.0,159.11084810316737,85.31319132255615,0.021490664046507003,-0.01062320266221377,0.0,0.0,210.00908757832065,130.18300180728156,0.012564964173155488,-0.006593755609928557,0.0,0.0,212.02348525113155,1024.32328249045,-0.30383224081382726,-0.46615155243157796,0.0,0.0,195.9836181288909,-12.440740083459422,-11.220718734455232,-10.743838095440317,-9.711537584969097,55.47949601213888
45.15362604655776,-0.02206331406543375,-0.021879588436495668,0.0,0.0,159.11085185123991,85.31303349674896,0.022465657897603887,-0.0099692241312733,0.0,0.0,210.00922245165197,130.18296929752825,0.013351916702051594,-0.006046122626794817,0.0,0.0,212.02345875751143,1024.2969496905698,-0.27863228897686204,-0.48173224298207834,0.0,0.0,179.23280361839863,-12.59343287594302,-11.219628391259517,-10.7403353287985,-9.702858132420204,55.504385575362996
45.15360828040896,-0.02193573849891992,-0.02145118668153163,0.0,0.0,159.1108503206486,85.31318309490288,0.023309832754436575,-0.009515408064812655,0.0,0.0,210.00914086980495,130.18296333252297,0.014020495293921345,-0.005676124060529031,0.0,0.0,212.0234636600664,1024.3033926459602,-0.2658002999537888,-0.4902668396843782,0.0,0.0,170.4848078571549,-12.515350270603633,-11.217900000330795,-10.741188102887508,-9.721645423732486,55.565680300310476
45.15361054642332,-0.021866466215404425,-0.021323309807178233,0.0,0.0,159.11084965197583,85.31332325851892,0.023326449805846573,-0.009394283272958435,0.0,0.0,210.00905071416787,130.18297023926962,0.014035555158851173,-0.005595576522410593,0.0,0.0,212.0234838256512,1024.3331170281679,-0.2717629048086664,-0.48769613855108135,0.0,0.0,174.51145468909726,-12.412172506986645,-11.216910872160915,-10.743941187495729,-9.741692493496526,55.590600310079516
45.1536891148879,-0.02231387709832301,-0.022467731234270736,0.0,0.0,159.11085741015472,85.31269104960441,0.01931387833009662,-0.011640408406002577,0.0,0.0,210.00949953622916,130.18270028345825,0.011017463907562279,-0.007448380994502237,0.0,0.0,212.02351784586168,1024.458091692107,-0.4670496572560739,-0.318348854694677,0.0,0.0,293.387367792081,-12.639520286541055,-11.210538257863947,-10.745015888866446,-9.9844101514857,55.882254714136344
