planet_mass0,period0,eccentricity0,inclination0,argument0,longnode0,mean_anomaly0,planet_mass1,period1,eccentricity1,inclination1,argument1,longnode1,mean_anomaly1,planet_mass2,period2,eccentricity2,inclination2,argument2,longnode2,mean_anomaly2,planet_mass3,period3,eccentricity3,inclination3,argument3,longnode3,mean_anomaly3,star_mass,num_planets,srad,smass,pmass0,pmass1,pmass2,pmass3,chi2
5.0609541787505135e-06,45.153507154972,0.03788109940575656,90.0,-126.26697275335967,-3.5311250384401278e-31,-173.87934080294184,1.2612813873589364e-05,85.31472658991923,0.042342029143821944,90.0,-38.13980773898496,0.0,-107.8803896857043,1.687977888918358e-05,130.1863602708602,0.029734812055303008,90.0,-43.115332260336004,0.0,-27.10108960212513,8.621191744825884e-07,242.1579596586126,0.23073885271362998,90.0,149.5565620876759,-1.765562519220063e-31,-87.10610980700345,1.0,4,0.0040459089,1.0,5.0609541787505135e-06,1.2612813873589364e-05,1.687977888918358e-05,8.621191744825884e-07,60.763778373545236
7.994031978917558e-06,45.153657369624945,0.02892583664529944,90.0,-131.6559031996514,3.5311250384401278e-31,-168.87979827956548,1.4192933608336382e-05,85.31559106816043,0.031209993356153612,90.0,-31.969096776001944,-1.7655625192200639e-31,-113.22381786400473,1.5799336192305175e-05,130.18901447766982,0.021763807277190742,90.0,-39.82241212467622,3.5311250384401286e-31,-29.801929856240662,3.2247433218479145e-07,146.17904510778362,0.026515274399180777,90.0,-24.09133311245706,0.0,168.41798681863477,1.0,4,0.0040459089,1.0,7.994031978917558e-06,1.4192933608336382e-05,1.5799336192305175e-05,3.2247433218479145e-07,60.77266162228764
6.981071053828798e-06,45.15351137042211,0.03578970494725969,90.0,-126.67427295792871,0.0,-173.59698442925102,1.3046683003139269e-05,85.31623962920642,0.041971388699067566,90.0,-38.05554393126291,0.0,-107.92639848166098,1.67866774749784e-05,130.18735717724047,0.02914845764512531,90.0,-43.28051836185177,3.531125038440127e-31,-26.879119878427034,4.639467522168126e-05,1703.8308093242385,0.6744660472014323,90.0,-52.48703277081539,7.062250076880257e-31,56.38932171941317,1.0,4,0.0040459089,1.0,6.981071053828798e-06,1.3046683003139269e-05,1.67866774749784e-05,4.639467522168126e-05,61.82836139262291
1.765268873913769e-06,45.153424038889554,0.02644105474838478,90.0,-136.83760181961784,3.531125038440127e-31,-163.69652543315124,1.3727072241611923e-05,85.31288204082293,0.03447281693486209,90.0,-15.101693556303305,0.0,-130.8671832306567,2.2256002264756933e-05,130.18641912883234,0.023226020854060545,90.0,-12.633711031343005,-8.827812596100322e-32,-57.66232681792723,9.224350096295655e-05,1540.3296192688051,0.6528826223517151,90.0,-142.2531937788765,0.0,-70.42248373033135,1.0,4,0.0040459089,1.0,1.765268873913769e-06,1.3727072241611923e-05,2.2256002264756933e-05,9.224350096295655e-05,61.88022206494518
7.040025026849134e-06,45.153395717823855,0.035583562450486175,90.0,-124.7160824354588,0.0,-175.68371983580633,1.3019521126995208e-05,85.3161926576313,0.04909831947782528,90.0,-36.24633915912521,-7.062250076880254e-31,-110.51389379711478,1.5405448462196075e-05,130.18743839157273,0.03543776556486314,90.0,-42.79421337511419,-3.531125038440126e-31,-27.930598011416766,3.874846903898031e-05,1246.6209813135326,0.6283543001169822,90.0,-87.54048729117278,-1.544867204317555e-31,157.32378705103233,1.0,4,0.0040459089,1.0,7.040025026849134e-06,1.3019521126995208e-05,1.5405448462196075e-05,3.874846903898031e-05,61.93871666153807
1.0902520839912259e-05,45.15357713391799,0.013538342715737709,90.0,-166.04751477630248,-3.531125038440127e-31,-135.21947496821406,1.8342964042488594e-05,85.31509118968283,0.02570831257782508,90.0,-4.59102972640163,-3.531125038440125e-31,-140.47423353691448,2.0572327457699268e-05,130.19299445873855,0.017426913480549415,90.0,-2.4927525089833074,2.2069531490250793e-32,-67.18928567508794,1.1831154434745801e-05,263.7551927374865,0.02470968034924103,90.0,-93.40773023601173,2.6483437788300947e-31,24.802956573203904,1.0,4,0.0040459089,1.0,1.0902520839912259e-05,1.8342964042488594e-05,2.0572327457699268e-05,1.1831154434745801e-05,62.12865616541155
1.1704950318810752e-05,45.153609029242496,0.013390892693382467,90.0,-169.62937614540778,0.0,-131.63482511187388,1.859743032640375e-05,85.31527060449129,0.023781200172446122,90.0,-2.389667960725855,4.634601612952668e-31,-142.45789041649326,2.091197487291472e-05,130.19324622064383,0.01598058980927365,90.0,0.8450023574771892,-3.6414726958913823e-31,-70.35969627737842,1.2611036462432198e-05,263.8962018295731,0.024208262887880215,90.0,-82.13609390587585,8.827812596100317e-32,18.333346907612963,1.0,4,0.0040459089,1.0,1.1704950318810752e-05,1.859743032640375e-05,2.091197487291472e-05,1.2611036462432198e-05,62.151749236479475
3.811736719837908e-06,45.153573031695515,0.03154599305255537,90.0,-128.88730266967335,0.0,-171.57551052982294,1.3697194978924847e-05,85.3137459547999,0.037467074216919805,90.0,-34.3531255357794,0.0,-111.37764634538682,1.5473061127110574e-05,130.18722152987334,0.026705516715562306,90.0,-41.293758982713136,0.0,-28.724592600769075,4.58634026889842e-07,186.18611622679632,0.14844518421283898,90.0,3.5704748235891657,8.827812596100319e-32,-119.21050410844585,1.0,4,0.0040459089,1.0,3.811736719837908e-06,1.3697194978924847e-05,1.5473061127110574e-05,4.58634026889842e-07,62.24339677087283
5.7984222342114815e-06,45.15353093297671,0.03567884470008641,90.0,-125.33310351154084,0.0,-175.02426021831553,1.3090502272478439e-05,85.315305998571,0.04368409044398555,90.0,-37.635233106938756,0.0,-108.53308579881275,1.3880199793723594e-05,130.1869731509556,0.03202278694093528,90.0,-45.671986559718455,3.5311250384401286e-31,-24.627625618115072,6.766122069467e-07,155.63490221878396,0.04342681104668799,90.0,-42.12062061406818,0.0,-71.29718615889966,1.0,4,0.0040459089,1.0,5.7984222342114815e-06,1.3090502272478439e-05,1.3880199793723594e-05,6.766122069467e-07,62.250210721502995
1.1992679024457069e-05,45.15361734063553,0.013223138787601996,90.0,-173.0935004796668,1.7655625192200643e-31,-128.17688829150833,1.881123153554456e-05,85.31530179488321,0.02280331341392203,90.0,0.39752720343455045,-2.4276484639275883e-31,-145.1320102288223,2.1190375437592038e-05,130.19292573787234,0.015313292318557587,90.0,4.835187625015679,-8.827812596100319e-32,-74.26455357847094,1.3330878308011283e-05,264.0471644425987,0.024629163815522902,90.0,-68.09386891631958,1.7655625192200639e-31,9.242740052483061,1.0,4,0.0040459089,1.0,1.1992679024457069e-05,1.881123153554456e-05,2.1190375437592038e-05,1.3330878308011283e-05,62.323646348834735
